order_id,product_name,category,subcategory,price,quantity,total_amount,order_date,customer_region,payment_method,order_status,customer_age,customer_gender
ORD000244,思考快与慢,图书,图书图书,4819.98,5,24099.9,2024/03/02,华东,信用卡,completed,52,男
ORD000245,美的电饭煲,家居,家居家居,507.61,7,3553.27,2024/01/23,华北,微信支付,pending,57,
ORD000246,小熊加湿器,家居,家居家居,8306.65,9,74759.85,2024/02/05,华南,微信支付,completed,33,女
ORD000247,美的电饭煲,家居,家居家居,9538.63,5,47693.15,2024/03/10,东北,信用卡,completed,65,男
ORD000248,H&M 连衣裙,服装,服装服装,8032.52,10,80325.2,2024/11/27,华北,支付宝,completed,26,
ORD000249,Python编程从入门到实践,图书,图书图书,9144.25,6,54865.5,2025/05/08,西南,银行卡,pending,48,男
ORD000250,小米台灯,家居,家居家居,6025.97,10,60259.7,2025/04/19,华南,银行卡,completed,25,
ORD000251,良品铺子零食包,食品,食品食品,3581.95,1,3581.95,2024/03/30,华东,微信支付,completed,28,男
ORD000252,农夫山泉,食品,食品食品,7149.42,6,42896.52,2024/02/01,西南,支付宝,completed,57,女
ORD000253,农夫山泉,食品,食品食品,9276.75,6,55660.5,2024/06/11,西南,微信支付,completed,31,
ORD000254,Zara 西装外套,服装,服装服装,6665.33,6,39991.98,2025/02/09,西南,信用卡,completed,60,女
ORD000255,MacBook Air,电子产品,电子产品,3674.65,6,22047.9,2025/04/07,东北,信用卡,cancelled,60,
ORD000256,Nike Air Max,服装,服装服装,3011.16,9,27100.44,2024/02/14,西南,支付宝,completed,36,
ORD000257,Adidas Ultraboost,服装,服装服装,208.91,2,417.82,2025/03/15,华东,银行卡,pending,63,女
ORD000258,Nike Air Max,服装,服装服装,877.2,3,2631.6,2024/05/30,华东,微信支付,completed,19,男
ORD000259,iPad Air,电子产品,电子产品,9872.68,7,69108.76,2024/08/11,华北,信用卡,completed,65,
ORD000260,小米台灯,家居,家居家居,6970.95,6,41825.7,2024/12/01,东北,微信支付,completed,21,女
ORD000261,人类简史,图书,图书图书,3848.03,6,23088.18,2024/08/09,华北,信用卡,completed,45,男
ORD000262,Zara 西装外套,服装,服装服装,2697.17,1,2697.17,2024/12/29,华东,银行卡,completed,62,女
ORD000263,H&M 连衣裙,服装,服装服装,6669.16,2,13338.32,2024/11/08,西北,支付宝,refunded,47,
ORD000264,茅台酒,食品,食品食品,2115.44,8,16923.52,2024/06/11,西北,信用卡,completed,57,女
ORD000265,MacBook Air,电子产品,电子产品,5584.07,3,16752.21,2024/03/10,华东,支付宝,completed,37,
ORD000266,H&M 连衣裙,服装,服装服装,2109.72,2,4219.44,2025/02/09,西南,微信支付,completed,21,男
ORD000267,小米台灯,家居,家居家居,5320.34,1,5320.34,2025/03/09,华北,信用卡,completed,38,女
ORD000268,Levi's 501,服装,服装服装,1955.26,10,19552.6,2025/05/16,西北,银行卡,completed,38,女
ORD000269,百威啤酒,食品,食品食品,1829.88,2,3659.76,2025/02/22,东北,银行卡,cancelled,49,
ORD000270,三只松鼠坚果礼盒,食品,食品食品,1653.62,4,6614.48,2024/08/17,东北,银行卡,refunded,23,男
ORD000271,美的电饭煲,家居,家居家居,6233.41,8,49867.28,2024/12/01,东北,微信支付,completed,42,男
ORD000272,宜家书架,家居,家居家居,5139.28,2,10278.56,2025/02/10,华南,信用卡,refunded,50,女
ORD000273,小米台灯,家居,家居家居,3462.14,4,13848.56,2024/10/30,华中,银行卡,completed,39,女
ORD000274,美的电饭煲,家居,家居家居,4339.49,2,8678.98,2024/08/25,西南,支付宝,completed,34,男
ORD000275,宜家书架,家居,家居家居,5102.36,1,5102.36,2025/03/23,西北,银行卡,completed,56,女
ORD000276,三只松鼠坚果礼盒,食品,食品食品,8199.6,8,65596.8,2025/04/09,华南,银行卡,completed,44,女
ORD000277,原则,图书,图书图书,2750.77,7,19255.39,2024/10/05,华东,支付宝,completed,56,女
ORD000278,Samsung Galaxy S24,电子产品,电子产品,69.76,8,558.08,2024/03/10,华南,信用卡,completed,59,女
ORD000279,三只松鼠坚果礼盒,食品,食品食品,7136.69,4,28546.76,2024/09/12,东北,支付宝,pending,23,女
ORD000280,百威啤酒,食品,食品食品,3712.93,4,14851.72,2024/01/11,华东,银行卡,refunded,45,
ORD000281,美的电饭煲,家居,家居家居,2408.75,10,24087.5,2024/05/07,华东,支付宝,pending,43,女
ORD000282,美的电饭煲,家居,家居家居,291.04,3,873.12,2024/03/10,华中,银行卡,pending,31,男
ORD000283,三只松鼠坚果礼盒,食品,食品食品,513.57,5,2567.85,2025/01/08,华北,微信支付,completed,48,男
ORD000284,农夫山泉,食品,食品食品,8872.81,7,62109.67,2024/01/07,西南,信用卡,completed,30,男
ORD000285,戴森吸尘器,家居,家居家居,156.9,6,941.4,2024/05/25,华北,信用卡,completed,39,男
ORD000286,宜家书架,家居,家居家居,3577.02,9,32193.18,2024/06/08,东北,微信支付,completed,45,男
ORD000287,Adidas Ultraboost,服装,服装服装,6681.33,1,6681.33,2025/02/21,西北,微信支付,cancelled,31,男
ORD000288,网易严选床垫,家居,家居家居,2134.95,6,12809.7,2024/05/23,华北,微信支付,cancelled,25,
ORD000289,小熊加湿器,家居,家居家居,3371.57,3,10114.71,2025/02/11,华北,微信支付,cancelled,26,男
ORD000290,九阳豆浆机,家居,家居家居,6386.88,9,57481.92,2024/04/12,东北,银行卡,cancelled,27,女
ORD000291,星巴克咖啡豆,食品,食品食品,7817.0,8,62536.0,2025/01/26,西南,支付宝,completed,43,男
ORD000292,三只松鼠坚果礼盒,食品,食品食品,8902.85,7,62319.95,2024/08/24,华北,支付宝,completed,51,
ORD000293,iPad Air,电子产品,电子产品,2226.15,7,15583.05,2024/06/24,华东,信用卡,completed,52,男
ORD000294,宜家书架,家居,家居家居,146.07,7,1022.49,2024/08/01,华东,支付宝,completed,23,
ORD000295,网易严选床垫,家居,家居家居,4354.89,8,34839.12,2024/09/01,华南,银行卡,pending,40,男
ORD000296,Zara 西装外套,服装,服装服装,8545.42,2,17090.84,2024/05/26,华北,微信支付,completed,58,男
ORD000297,Samsung Galaxy S24,电子产品,电子产品,9743.26,2,19486.52,2025/01/12,西南,信用卡,completed,26,
ORD000298,小米台灯,家居,家居家居,9497.74,4,37990.96,2024/04/06,东北,微信支付,completed,63,女
ORD000299,农夫山泉,食品,食品食品,1711.64,10,17116.4,2025/05/03,华东,支付宝,pending,34,
ORD000300,三体全集,图书,图书图书,5686.19,8,45489.52,2024/04/29,华东,微信支付,pending,61,
ORD000301,优衣库羽绒服,服装,服装服装,4196.8,10,41968.0,2024/10/03,华南,信用卡,refunded,61,女
ORD000302,H&M 连衣裙,服装,服装服装,2057.24,10,20572.4,2025/05/30,华北,支付宝,completed,58,
ORD000303,原则,图书,图书图书,4020.25,3,12060.75,2025/05/23,华南,信用卡,cancelled,57,男
ORD000304,戴森吸尘器,家居,家居家居,9364.88,10,93648.8,2024/05/13,东北,信用卡,pending,35,男
ORD000305,罗技 MX Master 3,电子产品,电子产品,123.24,9,1109.16,2024/12/14,华中,信用卡,completed,20,
ORD000306,Zara 西装外套,服装,服装服装,692.4,10,6924.0,2024/09/15,华南,银行卡,cancelled,30,男
ORD000307,Python编程从入门到实践,图书,图书图书,1440.82,9,12967.38,2024/02/21,华中,微信支付,pending,64,
ORD000308,网易严选床垫,家居,家居家居,634.3,8,5074.4,2024/06/15,华中,银行卡,cancelled,44,男
ORD000309,百威啤酒,食品,食品食品,3684.07,5,18420.35,2025/03/25,华中,支付宝,completed,26,男
ORD000310,茅台酒,食品,食品食品,3108.36,10,31083.6,2024/02/23,东北,银行卡,completed,46,女
ORD000311,小米台灯,家居,家居家居,3584.61,10,35846.1,2024/10/15,华中,银行卡,completed,20,
ORD000312,网易严选床垫,家居,家居家居,224.59,8,1796.72,2024/05/21,西北,支付宝,refunded,19,女
ORD000313,Adidas Ultraboost,服装,服装服装,3997.34,4,15989.36,2024/06/30,华中,支付宝,completed,40,
ORD000314,茅台酒,食品,食品食品,6214.58,5,31072.9,2024/09/24,华东,银行卡,completed,57,
ORD000315,罗技 MX Master 3,电子产品,电子产品,2744.48,4,10977.92,2024/10/28,华中,支付宝,completed,54,
ORD000316,小熊加湿器,家居,家居家居,8133.68,9,73203.12,2025/03/07,华南,微信支付,pending,18,男
ORD000317,Levi's 501,服装,服装服装,8804.67,6,52828.02,2024/06/26,东北,支付宝,pending,54,女
ORD000318,良品铺子零食包,食品,食品食品,3914.02,1,3914.02,2024/01/27,东北,银行卡,completed,20,女
ORD000319,网易严选床垫,家居,家居家居,3883.92,6,23303.52,2024/09/02,西南,银行卡,completed,56,女
ORD000320,iPhone 15,电子产品,电子产品,7686.87,7,53808.09,2024/02/20,华南,银行卡,pending,59,
ORD000321,小米台灯,家居,家居家居,9538.02,8,76304.16,2025/02/08,华中,信用卡,completed,60,男
ORD000322,宜家书架,家居,家居家居,1019.77,2,2039.54,2024/10/25,华中,信用卡,completed,54,
ORD000323,原则,图书,图书图书,8253.92,8,66031.36,2024/04/23,西北,支付宝,completed,34,男
ORD000324,蒙牛纯牛奶,食品,食品食品,8209.54,4,32838.16,2025/01/26,华东,信用卡,completed,36,
ORD000325,Levi's 501,服装,服装服装,8708.27,2,17416.54,2025/05/21,东北,信用卡,completed,53,女
ORD000326,Python编程从入门到实践,图书,图书图书,6410.84,3,19232.52,2025/04/15,华中,支付宝,completed,55,
ORD000327,星巴克咖啡豆,食品,食品食品,5906.83,2,11813.66,2024/01/17,华北,微信支付,pending,52,男
ORD000328,星巴克咖啡豆,食品,食品食品,687.0,2,1374.0,2025/03/11,华北,支付宝,cancelled,65,女
ORD000329,宜家书架,家居,家居家居,7957.9,9,71621.1,2024/10/05,华南,微信支付,completed,61,女
ORD000330,德芙巧克力,食品,食品食品,5732.2,2,11464.4,2025/05/18,华北,微信支付,pending,47,
ORD000331,优衣库羽绒服,服装,服装服装,8007.61,9,72068.49,2025/05/18,华中,支付宝,completed,51,男
ORD000332,三只松鼠坚果礼盒,食品,食品食品,6470.4,1,6470.4,2025/05/12,西北,支付宝,cancelled,52,女
ORD000333,Python编程从入门到实践,图书,图书图书,7133.51,8,57068.08,2024/12/18,西北,微信支付,pending,64,女
ORD000334,农夫山泉,食品,食品食品,8764.68,6,52588.08,2025/02/05,华中,信用卡,completed,36,男
ORD000335,小熊加湿器,家居,家居家居,6330.87,1,6330.87,2024/11/13,西北,支付宝,completed,63,女
ORD000336,网易严选床垫,家居,家居家居,1172.43,8,9379.44,2024/10/18,西北,微信支付,cancelled,58,男
ORD000337,Python编程从入门到实践,图书,图书图书,2129.06,5,10645.3,2024/03/25,华东,信用卡,completed,52,
ORD000338,iPad Air,电子产品,电子产品,3071.4,2,6142.8,2025/05/22,东北,支付宝,completed,56,
ORD000339,小熊加湿器,家居,家居家居,1718.35,10,17183.5,2024/01/11,华南,微信支付,completed,48,
ORD000340,Samsung Galaxy S24,电子产品,电子产品,2179.39,8,17435.12,2024/03/04,华中,支付宝,completed,24,
ORD000341,良品铺子零食包,食品,食品食品,3180.63,1,3180.63,2024/01/21,西北,信用卡,cancelled,41,
ORD000342,戴森吸尘器,家居,家居家居,70.7,4,282.8,2025/02/21,华东,信用卡,pending,41,男
ORD000343,德芙巧克力,食品,食品食品,2262.75,4,9051.0,2024/12/17,华南,微信支付,completed,65,女
ORD000344,优衣库羽绒服,服装,服装服装,7605.61,6,45633.66,2024/07/31,东北,微信支付,completed,45,女
ORD000345,Nike Air Max,服装,服装服装,2781.63,8,22253.04,2024/04/28,西南,微信支付,completed,25,
ORD000346,三体全集,图书,图书图书,571.0,4,2284.0,2024/04/01,华北,支付宝,pending,60,
ORD000347,Adidas Ultraboost,服装,服装服装,4301.63,1,4301.63,2024/03/09,华北,银行卡,pending,59,男
ORD000348,小米台灯,家居,家居家居,7922.53,9,71302.77,2025/01/19,西北,支付宝,completed,55,女
ORD000349,宜家书架,家居,家居家居,2439.74,3,7319.22,2024/03/02,华南,银行卡,refunded,33,男
ORD000350,人类简史,图书,图书图书,5411.58,8,43292.64,2025/04/19,华南,支付宝,cancelled,43,
ORD000351,网易严选床垫,家居,家居家居,5576.28,9,50186.52,2025/02/24,东北,银行卡,completed,61,女
ORD000352,算法导论,图书,图书图书,3307.93,2,6615.86,2025/05/06,东北,银行卡,pending,45,女
ORD000353,Python编程从入门到实践,图书,图书图书,2886.6,6,17319.6,2025/02/21,华南,支付宝,completed,56,
ORD000354,算法导论,图书,图书图书,4928.59,8,39428.72,2025/05/05,华中,银行卡,cancelled,32,男
ORD000355,茅台酒,食品,食品食品,4614.28,9,41528.52,2024/02/28,西北,微信支付,pending,60,
ORD000356,三体全集,图书,图书图书,138.47,2,276.94,2024/05/17,华中,微信支付,pending,36,
ORD000357,百威啤酒,食品,食品食品,5369.58,8,42956.64,2024/01/11,华北,微信支付,completed,50,男
ORD000358,Samsung Galaxy S24,电子产品,电子产品,3701.45,6,22208.7,2025/03/29,华东,银行卡,cancelled,45,
ORD000359,德芙巧克力,食品,食品食品,5048.71,9,45438.39,2025/01/27,华北,银行卡,pending,62,男
ORD000360,H&M 连衣裙,服装,服装服装,2535.5,4,10142.0,2024/04/18,西北,微信支付,completed,35,女
ORD000361,New Balance 574,服装,服装服装,9789.9,8,78319.2,2024/03/03,西北,支付宝,refunded,35,男
ORD000362,Apple Watch,电子产品,电子产品,4868.99,5,24344.95,2024/06/21,东北,银行卡,refunded,41,女
ORD000363,MacBook Air,电子产品,电子产品,204.46,10,2044.6,2024/10/23,西南,支付宝,completed,44,男
ORD000364,iPhone 15,电子产品,电子产品,6003.47,6,36020.82,2025/02/19,华北,微信支付,refunded,25,女
ORD000365,深入理解计算机系统,图书,图书图书,878.71,10,8787.1,2024/03/19,东北,支付宝,completed,35,女
ORD000366,农夫山泉,食品,食品食品,9921.77,2,19843.54,2025/03/10,西南,银行卡,completed,63,男
ORD000367,算法导论,图书,图书图书,1782.13,8,14257.04,2024/12/12,华南,信用卡,cancelled,64,女
ORD000368,Sony WH-1000XM5,电子产品,电子产品,2778.14,4,11112.56,2025/05/11,西南,信用卡,cancelled,50,
ORD000369,H&M 连衣裙,服装,服装服装,2662.44,8,21299.52,2024/07/15,华东,信用卡,completed,65,女
ORD000370,Levi's 501,服装,服装服装,7469.8,6,44818.8,2024/08/11,东北,银行卡,completed,41,男
ORD000371,北面冲锋衣,服装,服装服装,7864.99,3,23594.97,2024/08/19,华北,支付宝,completed,61,
ORD000372,原则,图书,图书图书,5699.32,9,51293.88,2025/01/24,华东,支付宝,completed,46,女
ORD000373,Zara 西装外套,服装,服装服装,7491.39,6,44948.34,2024/09/13,华中,银行卡,pending,22,女
ORD000374,美的电饭煲,家居,家居家居,1663.6,4,6654.4,2024/05/16,华东,信用卡,pending,62,男
ORD000375,优衣库羽绒服,服装,服装服装,6650.44,6,39902.64,2024/03/02,西北,微信支付,cancelled,64,
ORD000376,原则,图书,图书图书,2099.08,1,2099.08,2024/09/10,华东,微信支付,pending,37,男
ORD000377,Sony WH-1000XM5,电子产品,电子产品,8219.36,8,65754.88,2025/01/26,华东,微信支付,completed,50,女
ORD000378,优衣库羽绒服,服装,服装服装,4205.65,4,16822.6,2024/06/11,东北,信用卡,pending,41,
ORD000379,Zara 西装外套,服装,服装服装,6628.44,7,46399.08,2025/01/25,西南,微信支付,completed,46,
ORD000380,小熊加湿器,家居,家居家居,3611.19,10,36111.9,2024/03/01,东北,信用卡,completed,47,男
ORD000381,网易严选床垫,家居,家居家居,3591.94,9,32327.46,2024/04/14,华南,银行卡,completed,19,
ORD000382,Samsung Galaxy S24,电子产品,电子产品,6458.01,8,51664.08,2025/04/21,华中,微信支付,completed,41,女
ORD000383,Samsung Galaxy S24,电子产品,电子产品,2670.07,8,21360.56,2025/01/25,华北,支付宝,pending,36,女
ORD000384,蒙牛纯牛奶,食品,食品食品,5855.81,4,23423.24,2024/08/05,西南,银行卡,completed,59,女
ORD000385,茅台酒,食品,食品食品,1456.06,10,14560.6,2025/02/18,华中,微信支付,completed,43,男
ORD000386,深入理解计算机系统,图书,图书图书,8394.93,3,25184.79,2025/04/09,东北,银行卡,completed,50,
ORD000387,深入理解计算机系统,图书,图书图书,3283.39,8,26267.12,2024/06/28,华北,银行卡,pending,29,
ORD000388,深入理解计算机系统,图书,图书图书,4677.96,2,9355.92,2025/01/08,华中,银行卡,completed,58,女
ORD000389,Python编程从入门到实践,图书,图书图书,4567.86,4,18271.44,2024/06/03,西北,银行卡,completed,49,
ORD000390,MacBook Air,电子产品,电子产品,4205.16,3,12615.48,2024/01/12,华东,支付宝,pending,57,
ORD000391,Dell XPS 15,电子产品,电子产品,1565.9,1,1565.9,2024/08/27,西南,支付宝,refunded,31,女
ORD000392,算法导论,图书,图书图书,1152.22,2,2304.44,2024/04/08,华南,支付宝,cancelled,54,
ORD000393,New Balance 574,服装,服装服装,8491.83,9,76426.47,2024/10/11,华北,信用卡,completed,34,女
ORD000394,星巴克咖啡豆,食品,食品食品,7343.82,6,44062.92,2024/11/23,华中,支付宝,refunded,28,男
ORD000395,宜家书架,家居,家居家居,3624.22,8,28993.76,2024/07/01,西南,支付宝,completed,62,
ORD000396,iPad Air,电子产品,电子产品,9646.15,1,9646.15,2024/07/10,华南,银行卡,pending,23,
ORD000397,Adidas Ultraboost,服装,服装服装,692.3,3,2076.9,2025/04/26,华南,微信支付,completed,55,
ORD000398,农夫山泉,食品,食品食品,3273.71,9,29463.39,2024/06/25,华北,信用卡,completed,43,
ORD000399,AirPods Pro,电子产品,电子产品,7460.41,7,52222.87,2024/04/11,华中,信用卡,cancelled,28,
ORD000400,网易严选床垫,家居,家居家居,8424.4,2,16848.8,2024/09/08,华中,银行卡,completed,29,男
ORD000401,Nike Air Max,服装,服装服装,7295.44,5,36477.2,2024/07/14,西北,信用卡,completed,36,
ORD000402,茅台酒,食品,食品食品,1617.73,3,4853.19,2024/06/18,西北,支付宝,completed,59,男
ORD000403,Apple Watch,电子产品,电子产品,8987.05,7,62909.35,2024/04/07,华中,支付宝,pending,36,男
ORD000404,Nike Air Max,服装,服装服装,1974.3,9,17768.7,2024/01/31,华南,支付宝,cancelled,23,
ORD000405,良品铺子零食包,食品,食品食品,2109.69,5,10548.45,2024/06/30,华南,信用卡,pending,40,女
ORD000406,小米台灯,家居,家居家居,619.14,2,1238.28,2024/01/03,华东,微信支付,completed,19,女
ORD000407,深入理解计算机系统,图书,图书图书,727.71,7,5093.97,2024/09/22,华南,微信支付,completed,22,女
ORD000408,算法导论,图书,图书图书,4598.31,8,36786.48,2025/03/13,华南,信用卡,completed,45,
ORD000409,网易严选床垫,家居,家居家居,5942.55,1,5942.55,2024/02/23,西南,银行卡,completed,28,
